GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed,HorizontalDilutionofPrecision,Altitude,Bearing,Gx,Gy,Gz,Gcalibrated,0-60Time,Averagetripspeed,COgkm,EngineRPM,Horsepower,MilesPerGallonInstant,MilesPerGallon,Speed,Torque,Voltage
Mon Jun 10 19:38:48 GMT+01:00 2013,10-Jun-2013 19:38:54.052,0.71612592,51.5538531,6.75,9.0,67.9000015258789,173.8,-0.25878662,8.03600502,-0.87170225,-0.15660787,-,47.06089783,147.61312866,2607.75,7.68935728,25.72324562,45.97969437,29.20444679,14.48519421,12.5
Mon Jun 10 19:38:49 GMT+01:00 2013,10-Jun-2013 19:38:55.057,0.71599444,51.55366529,10.75,8.0,68.0999984741211,190.4,1.90684867,10.61025047,-3.06457829,0.16144329,-,47.05548859,148.44398499,2690.25,11.90960312,25.89047623,45.98034286,29.82581711,31.92072105,12.5
Mon Jun 10 19:38:50 GMT+01:00 2013,10-Jun-2013 19:38:56.070,0.71591983,51.55351275,12.0,7.0,68.30000305175781,191.1,2.2882185,8.34927273,0.14982383,-0.09838545,-,47.05040741,149.30596924,2776,7.79953861,32.57357788,45.97960663,31.06855965,20.10811234,12.5
Mon Jun 10 19:38:51 GMT+01:00 2013,10-Jun-2013 19:38:57.053,0.7159074,51.55338715,12.75,7.0,68.9000015258789,185.5,2.86027312,8.64892101,0.76273948,-0.04914623,-,47.04366302,148.99615479,2742.25,7.79953861,40.82711792,45.9812355,31.06855965,20.10811234,12.5
Mon Jun 10 19:38:52 GMT+01:00 2013,10-Jun-2013 19:38:58.054,0.71588958,51.55327215,12.75,9.0,69.0,185.5,3.47318864,12.28555393,-4.50833511,0.39919168,-,47.03845596,148.31169128,2698.25,7.79953861,255,45.98276901,30.44718933,20.10811234,12.5
Mon Jun 10 19:38:53 GMT+01:00 2013,10-Jun-2013 19:38:59.063,0.71583657,51.55309557,13.75,7.0,68.5999984741211,183.9,1.22583127,9.38441944,0.53119355,-0.01473725,-,47.03312302,147.13111877,2617,-,255,45.98865128,29.82581711,-,12.89999962
Mon Jun 10 19:38:54 GMT+01:00 2013,10-Jun-2013 19:39:00.054,0.71579208,51.55293228,14.25,7.0,68.80000305175781,184.7,1.41651618,9.83389091,1.33479404,0.04088062,-,47.02548218,146.25184631,2516,-,255,45.99407578,27.96170425,-,13.80000019
Mon Jun 10 19:38:55 GMT+01:00 2013,10-Jun-2013 19:39:01.053,0.71577107,51.55279796,13.75,6.0,68.0999984741211,184.4,2.60148644,9.60234547,0.80360049,0.03642184,-,47.01918411,145.37783813,2319.5,-,255,45.99849701,26.09758949,-,14.10000038
Mon Jun 10 19:38:56 GMT+01:00 2013,10-Jun-2013 19:39:02.066,0.71574609,51.55265449,13.5,6.0,67.30000305175781,184.2,1.75702488,8.37651348,-0.25878662,-0.10814428,-,47.01230621,144.50904846,2224.75,-,255,46.0032196,24.85484695,-,14.10000038
Mon Jun 10 19:38:57 GMT+01:00 2013,10-Jun-2013 19:39:03.050,0.71573178,51.5525338,13.5,8.0,67.30000305175781,184.2,1.90684867,6.31984138,-1.79788589,-0.28357905,-,47.00517654,143.35873413,2156,-,255,46.00718307,24.23347664,-,12.30000019
Mon Jun 10 19:38:58 GMT+01:00 2013,10-Jun-2013 19:39:04.050,0.71569649,51.55245131,12.0,6.0,67.5,188.1,4.12696552,8.41737461,-0.06810174,-0.02535313,-,46.99554825,142.5019989,2090.5,-,255,46.00997925,23.61210442,-,13
Mon Jun 10 19:38:59 GMT+01:00 2013,10-Jun-2013 19:39:05.068,0.71566441,51.5523524,11.5,5.0,68.4000015258789,191.3,1.48461795,10.41956615,0.76273948,0.09467822,-,46.98816681,142.97329712,2153.5,-,24.74600792,46.01077652,23.61210442,-,12.60000038
Mon Jun 10 19:39:00 GMT+01:00 2013,10-Jun-2013 19:39:06.054,0.7155712,51.55230507,10.75,5.0,69.0,197.3,3.13267994,8.34927273,-0.57205462,-0.07009745,-,46.97867966,142.5322113,2175.75,3.02157521,255,46.01005936,24.23347664,9.88895798,12.30000019
Mon Jun 10 19:39:01 GMT+01:00 2013,10-Jun-2013 19:39:07.051,0.71549447,51.55219948,11.0,6.0,69.69999694824219,200.9,0.57205462,9.11201286,0.53119355,-0.04874808,-,46.97156906,141.68043518,2172,3.02157521,255,46.01385498,24.23347664,9.88895798,13.39999962
Mon Jun 10 19:39:02 GMT+01:00 2013,10-Jun-2013 19:39:08.052,0.71541516,51.55211003,10.75,6.0,70.5,205.4,2.45166254,10.52852917,0.10896278,0.12101382,-,46.96196365,141.94767761,2199.75,3.02157521,52.48428726,46.01517868,24.23347664,9.88895798,12.39999962
Mon Jun 10 19:39:03 GMT+01:00 2013,10-Jun-2013 19:39:09.064,0.71531238,51.55202913,11.0,5.0,70.5,210.2,2.05667257,10.52852917,0.83084118,0.11580449,-,46.95486832,141.9467926,2183,3.36914062,56.60445023,46.01268005,24.23347664,11.09402466,12.5
Mon Jun 10 19:39:04 GMT+01:00 2013,10-Jun-2013 19:39:10.053,0.71523202,51.55194314,11.0,8.0,70.5,210.2,1.52547896,10.44680691,-0.25878662,0.09553093,-,46.94534302,140.81687927,2121.75,3.36914062,255,46.01745224,23.61210442,11.09402466,14.10000038
Mon Jun 10 19:39:05 GMT+01:00 2013,10-Jun-2013 19:39:11.063,0.71511245,51.55184377,11.25,6.0,69.4000015258789,212.6,1.71616375,9.57510471,0.06810174,0.01063329,-,46.93819046,140.98950195,2179.5,3.36914062,38.73560715,46.01912689,24.23347664,11.09402466,12.5
Mon Jun 10 19:39:06 GMT+01:00 2013,10-Jun-2013 19:39:12.063,0.71503463,51.551756,11.25,6.0,69.5,213.8,1.10324812,9.38441944,0.14982383,-0.01767337,-,46.92881012,140.14692688,2170.25,-,255,46.02128983,24.23347664,-,13.10000038
Mon Jun 10 19:39:07 GMT+01:00 2013,10-Jun-2013 19:39:13.071,0.7149452,51.55167284,11.25,6.0,69.5999984741211,213.8,1.41651618,10.61025047,0.61291564,0.11195832,-,46.92173004,139.03134155,2163.25,-,255,46.02456665,24.23347664,-,12.5
Mon Jun 10 19:39:08 GMT+01:00 2013,10-Jun-2013 19:39:14.057,0.71485507,51.55158902,11.25,8.0,69.5999984741211,213.8,0.40861043,10.21526051,0.44947147,0.0621503,-,46.9122963,138.86880493,2169.75,-,46.49809647,46.02787018,24.23347664,-,12.5
Mon Jun 10 19:39:09 GMT+01:00 2013,10-Jun-2013 19:39:15.072,0.71474087,51.5515175,11.0,6.0,69.4000015258789,212.9,0.64015633,9.99733543,0.57205462,0.04184705,-,46.90522766,138.03892517,2168.25,-,255,46.02902603,24.23347664,-,13
Mon Jun 10 19:39:10 GMT+01:00 2013,10-Jun-2013 19:39:16.090,0.71467393,51.55143726,10.75,5.0,69.30000305175781,205.0,0.6810174,9.9564743,0.49033251,0.03752965,-,46.89809799,137.14709473,2097,-,255,46.03139114,23.61210442,-,14.10000038
Mon Jun 10 19:39:11 GMT+01:00 2013,10-Jun-2013 19:39:17.051,0.71461814,51.55133535,10.5,6.0,71.5999984741211,200.4,2.41080165,9.53424358,1.22583127,0.0292365,-,46.888237,136.32749939,2039.5,-,255,46.03491592,22.9907341,-,14
Mon Jun 10 19:39:12 GMT+01:00 2013,10-Jun-2013 19:39:18.056,0.71458385,51.55126073,10.25,6.0,71.5,198.3,2.36994052,10.14715862,1.25307202,0.08885878,-,46.88034439,135.24230957,1842,-,255,46.03745651,20.50524902,-,14
Mon Jun 10 19:39:13 GMT+01:00 2013,10-Jun-2013 19:39:19.054,0.71453789,51.5511739,10.25,9.0,71.5999984741211,198.3,2.56062531,9.15287399,1.60720098,0.00159347,-,46.86875534,134.43408203,1646.25,-,255,46.04045105,18.01976395,-,14.10000038
Mon Jun 10 19:39:14 GMT+01:00 2013,10-Jun-2013 19:39:20.052,0.71456563,51.5510834,9.5,6.0,70.80000305175781,185.5,1.60720098,9.99733543,1.67530274,0.0652135,-,46.85945892,133.63069153,1480.5,-,255,46.04346848,16.15565109,-,12.89999962
Mon Jun 10 19:39:15 GMT+01:00 2013,10-Jun-2013 19:39:21.088,0.7145749,51.55099558,9.5,6.0,71.5,181.0,1.44375682,9.87475204,1.75702488,0.05194873,-,46.84588623,133.07081604,1594.25,-,255,46.04547119,13.04879475,-,14
Mon Jun 10 19:39:16 GMT+01:00 2013,10-Jun-2013 19:39:22.055,0.71457782,51.55093542,8.265138,6.0,72.4000015258789,176.9,2.09753346,10.25612164,1.0215261,0.09118515,-,46.83448029,132.27557373,1258.25,-,255,46.04547119,9.32056808,-,14
Mon Jun 10 19:39:17 GMT+01:00 2013,10-Jun-2013 19:39:23.051,0.71456511,51.55089317,6.768493,5.0,73.0999984741211,176.3,1.90684867,9.9564743,-0.40861043,0.05321604,-,46.82249451,132.17160034,1076.25,-,16.78351212,46.04693985,8.07782555,-,14.10000038
Mon Jun 10 19:39:18 GMT+01:00 2013,10-Jun-2013 19:39:24.074,0.71455739,51.55086351,5.5,5.0,73.30000305175781,178.8,0.0272407,10.18801975,-2.60148644,0.09086055,-,46.80715179,136.20788574,2099.5,1.11484325,6.59992313,46.04050446,11.80605221,3.56627417,12.5
Mon Jun 10 19:39:19 GMT+01:00 2013,10-Jun-2013 19:39:25.075,0.71449125,51.55086713,4.0,4.0,73.5999984741211,198.0,2.02943182,9.9564743,-1.25307202,0.06264645,-,46.79711914,139.07885742,2162.5,15.92662716,16.48219872,46.03595734,15.53427982,55.24092865,12.60000038
Mon Jun 10 19:39:20 GMT+01:00 2013,10-Jun-2013 19:39:26.058,0.71447881,51.55082415,4.25,4.0,73.5999984741211,194.5,2.09753346,9.49338245,-2.64234757,0.04601485,-,46.78786469,140.80619812,2505.5,9.44762039,18.56680679,46.03369522,17.39839363,28.47585106,12.39999962
Mon Jun 10 19:39:21 GMT+01:00 2013,10-Jun-2013 19:39:27.051,0.71449476,51.55077555,4.75,4.0,73.30000305175781,184.2,2.2882185,9.9564743,-2.17925572,0.08381993,-,46.77627563,142.6234436,2750,10.70035648,16.8485508,46.02985001,19.88387871,27.70713806,12.5
Mon Jun 10 19:39:22 GMT+01:00 2013,10-Jun-2013 19:39:28.057,0.71448984,51.55073394,4.75,6.0,73.19999694824219,184.2,1.75702488,10.37870502,0.19068487,0.09220141,-,46.76554108,143.70747375,2822.25,5.62897921,31.62249947,46.02611923,21.12662125,14.20235157,12.39999962
Mon Jun 10 19:39:23 GMT+01:00 2013,10-Jun-2013 19:39:29.061,0.71454856,51.55065635,6.25,5.0,73.4000015258789,169.0,1.56633997,8.11772728,-0.29964766,-0.13768816,-,46.75777817,145.22903442,3053.75,5.62897921,18.49578476,46.02523804,22.36936378,14.20235157,12.5
Mon Jun 10 19:39:24 GMT+01:00 2013,10-Jun-2013 19:39:30.057,0.71457189,51.55058203,7.0,5.0,73.4000015258789,167.7,2.02943182,9.87475204,-0.72187841,0.04927009,-,46.74795532,145.95401001,2911.75,8.65025234,49.06130219,46.01831436,22.9907341,19.98907471,12.30000019
Mon Jun 10 19:39:25 GMT+01:00 2013,10-Jun-2013 19:39:31.051,0.71461737,51.55048718,8.0,5.0,74.19999694824219,164.2,1.98857081,9.22097588,-0.76273948,-0.01629555,-,46.74046707,145.37631226,2055,8.65025234,255,46.02069473,22.36936378,19.98907471,12.60000038
Mon Jun 10 19:39:26 GMT+01:00 2013,10-Jun-2013 19:39:32.051,0.71468026,51.55038435,9.0,6.0,73.69999694824219,164.6,1.44375682,8.18582916,-1.0215261,-0.12730902,-,46.73291397,145.01428223,2032.75,8.65025234,65.60461426,46.02280045,22.36936378,19.98907471,12.5
Mon Jun 10 19:39:27 GMT+01:00 2013,10-Jun-2013 19:39:33.074,0.71471514,51.55030533,9.0,8.0,73.69999694824219,164.6,0.9942854,8.7987442,0.44947147,0.05798417,-,46.72266006,144.39424133,1957,-,255,46.0240593,21.74799156,-,12.5
Mon Jun 10 19:39:28 GMT+01:00 2013,10-Jun-2013 19:39:34.052,0.71472971,51.55019901,9.5,8.0,74.0,167.8,2.41080165,9.9564743,-0.83084118,0.06668836,-,46.71499634,145.05155945,1982.5,-,28.54443932,46.02452087,21.74799156,-,12.39999962
Mon Jun 10 19:39:29 GMT+01:00 2013,10-Jun-2013 19:39:35.064,0.71474157,51.55011241,9.5,7.0,74.19999694824219,171.6,0.95342433,9.76578903,0.40861043,0.02009314,-,46.70752335,145.49102783,2047.25,-,31.46430779,46.02374649,22.9907341,-,12.5
Mon Jun 10 19:39:30 GMT+01:00 2013,10-Jun-2013 19:39:36.062,0.7147455,51.55001229,9.75,8.0,74.80000305175781,172.2,2.75131035,10.06543732,-0.06810174,0.08270139,-,46.70025253,145.90499878,2074.5,5.84014606,33.02745819,46.02389145,23.61210442,20.21940041,12.5
Mon Jun 10 19:39:31 GMT+01:00 2013,10-Jun-2013 19:39:37.065,0.71476477,51.54992495,9.75,10.0,74.80000305175781,172.2,0.72187841,10.25612164,0.40861043,0.06788999,-,46.69079208,146.49302673,2149.5,2.7777133,40.27013779,46.02248383,24.23347664,9.47176647,12.5
Mon Jun 10 19:39:32 GMT+01:00 2013,10-Jun-2013 19:39:38.073,0.71472191,51.54983289,9.5,9.0,76.0999984741211,171.2,2.83303237,9.38441944,-0.3405087,0.01886094,-,46.6837883,146.66699219,2159,3.29875875,33.24633026,46.02235031,24.23347664,10.89627934,12.39999962
Mon Jun 10 19:39:33 GMT+01:00 2013,10-Jun-2013 19:39:39.056,0.71473227,51.54971475,10.0,9.0,76.19999694824219,172.7,0.76273948,8.88046646,-0.95342433,-0.06723756,-,46.67478943,147.57000732,2255.75,2.95171118,30.22935486,46.01778412,25.47621918,9.30842113,12.39999962
Mon Jun 10 19:39:34 GMT+01:00 2013,10-Jun-2013 19:39:40.051,0.71476915,51.54962364,10.25,8.0,77.0,171.2,-1.79788589,9.49338245,-0.6810174,0.00636977,-,46.66824341,148.16247559,2329.5,3.44290924,30.51213646,46.01662445,25.47621918,10.52419758,12.5
Mon Jun 10 19:39:35 GMT+01:00 2013,10-Jun-2013 19:39:41.065,0.71479818,51.54951491,11.0,7.0,77.69999694824219,169.8,2.13839459,7.54567242,-1.44375682,-0.16809428,-,46.65989685,148.85743713,2372.75,7.19575739,31.88461685,46.01569748,26.71896172,21.59487152,12.39999962
Mon Jun 10 19:39:36 GMT+01:00 2013,10-Jun-2013 19:39:42.070,0.71481706,51.5494116,11.0,7.0,77.69999694824219,170.5,2.24735737,10.44680691,1.44375682,0.11817378,-,46.65386963,149.17089844,2428,7.19575739,41.60521317,46.0148735,27.34033203,21.59487152,12.5
Mon Jun 10 19:39:37 GMT+01:00 2013,10-Jun-2013 19:39:43.054,0.71485686,51.54927486,11.75,6.0,77.0999984741211,169.0,1.60720098,9.80665016,0.0272407,0.03199857,-,46.64790726,149.34526062,2434.5,3.28595018,51.85145187,46.01583481,27.34033203,9.56502819,12.5
Mon Jun 10 19:39:38 GMT+01:00 2013,10-Jun-2013 19:39:44.093,0.71488881,51.54917191,11.75,8.0,77.0,169.0,1.48461795,10.29698277,0.49033251,0.08067244,-,46.63990021,149.31716919,2414.25,3.28595018,72.03098297,46.01638794,26.71896172,9.56502819,12.39999962
Mon Jun 10 19:39:39 GMT+01:00 2013,10-Jun-2013 19:39:45.054,0.71496668,51.5490307,12.25,8.0,77.4000015258789,168.3,2.32907939,9.76578903,-0.83084118,0.04591161,-,46.63394928,149.93070984,2464.75,3.28595018,28.50956917,46.01789093,27.34033203,9.56502819,12.39999962
Mon Jun 10 19:39:40 GMT+01:00 2013,10-Jun-2013 19:39:46.053,0.71500256,51.54892227,12.25,11.0,77.4000015258789,168.3,2.32907939,9.45252132,-0.29964766,0.01184845,-,46.6281929,149.72154236,2462.25,3.53049064,42.45724487,46.0146637,27.96170425,10.21007729,12.39999962
Mon Jun 10 19:39:41 GMT+01:00 2013,10-Jun-2013 19:39:47.051,0.71502738,51.54878439,13.0,6.0,76.80000305175781,166.9,2.17925572,9.0302906,0.76273948,-0.03086883,-,46.62039566,149.78562927,2441,3.53049064,69.58042908,46.01586151,27.96170425,10.21007729,12.5
Mon Jun 10 19:39:42 GMT+01:00 2013,10-Jun-2013 19:39:48.070,0.71507042,51.54868507,12.5,6.0,76.5999984741211,167.2,2.17925572,9.60234547,0.25878662,0.02307051,-,46.61432648,148.89050293,2385,3.53049064,255,46.01922226,26.71896172,10.21007729,14.10000038
Mon Jun 10 19:39:43 GMT+01:00 2013,10-Jun-2013 19:39:49.052,0.71511483,51.54858582,12.25,6.0,76.19999694824219,167.4,0.9942854,10.06543732,0.57205462,0.05168003,-,46.60577393,147.70530701,2251.5,-,255,46.02258682,25.47621918,-,13.89999962
Mon Jun 10 19:39:44 GMT+01:00 2013,10-Jun-2013 19:39:50.051,0.71514796,51.54849372,12.0,6.0,74.9000015258789,167.6,1.22583127,10.25612164,0.3405087,0.0724892,-,46.59907532,147.1741333,2197.25,-,42.42560959,46.0256691,24.85484695,-,12.60000038
Mon Jun 10 19:39:45 GMT+01:00 2013,10-Jun-2013 19:39:51.067,0.71519234,51.54839237,11.75,6.0,75.19999694824219,166.7,0.80360049,9.34355831,0.72187841,-0.02220351,-,46.59225845,146.00259399,2169.75,-,255,46.02809525,24.23347664,-,12.80000019
Mon Jun 10 19:39:46 GMT+01:00 2013,10-Jun-2013 19:39:52.056,0.71523081,51.54829067,11.75,8.0,75.0999984741211,166.7,0.61291564,9.99733543,-0.76273948,0.04296595,-,46.58289719,145.13008118,2078.75,-,255,46.0315094,23.61210442,-,12.39999962
Mon Jun 10 19:39:47 GMT+01:00 2013,10-Jun-2013 19:39:53.056,0.71526088,51.54818989,11.75,8.0,75.0,164.7,1.33479404,10.61025047,-1.56633997,0.12073117,-,46.5757637,145.62033081,2140,-,22.03738022,46.03010941,23.61210442,-,12.30000019
Mon Jun 10 19:39:48 GMT+01:00 2013,10-Jun-2013 19:39:54.057,0.71534904,51.54810046,11.75,7.0,75.0999984741211,157.1,1.44375682,10.25612164,-0.38136974,0.07549959,-,46.56902313,146.35542297,2267.5,-,23.99429703,46.03010941,25.47621918,-,12.5
Mon Jun 10 19:39:49 GMT+01:00 2013,10-Jun-2013 19:39:55.062,0.71541876,51.54798184,12.25,7.0,74.69999694824219,156.2,2.22011662,10.37870502,-0.6810174,0.10313135,-,46.56031418,146.37168884,2304.5,8.7372694,28.74426842,46.02959061,25.47621918,27.52918816,12.5
Mon Jun 10 19:39:50 GMT+01:00 2013,10-Jun-2013 19:39:56.064,0.71549877,51.54790439,12.0,7.0,74.5,151.9,3.78645658,9.49338245,-0.9942854,0.06577808,-,46.55390167,146.08502197,2275.5,3.07251596,255,46.03047943,25.47621918,9.56234074,12.5
Mon Jun 10 19:39:51 GMT+01:00 2013,10-Jun-2013 19:39:57.078,0.71557299,51.5478151,12.0,7.0,73.5,151.1,1.60720098,9.19373512,0.0272407,-0.0296036,-,46.54742432,146.28057861,2306,3.07251596,44.70207214,46.03068161,25.47621918,9.56234074,12.5
Mon Jun 10 19:39:52 GMT+01:00 2013,10-Jun-2013 19:39:58.054,0.71565694,51.54772014,12.0,9.0,73.5,151.1,2.51976442,10.44680691,0.91256332,0.11839563,-,46.54121017,146.81915283,2352.25,3.85351038,37.12449265,46.0297699,26.71896172,11.6357069,12.5
Mon Jun 10 19:39:53 GMT+01:00 2013,10-Jun-2013 19:39:59.051,0.71573067,51.54761421,12.0,8.0,73.0,153.0,2.64234757,8.96218872,0.25878662,-0.02817833,-,46.53303909,146.96928406,2369.25,3.57858753,34.11831665,46.03055573,26.71896172,10.57903385,12.5
Mon Jun 10 19:39:54 GMT+01:00 2013,10-Jun-2013 19:40:00.051,0.71584146,51.54756498,11.5,7.0,72.80000305175781,151.6,1.06238711,11.22316647,1.86598766,0.18380374,-,46.52695465,147.13046265,2405,3.57858753,45.8015976,46.02962494,26.71896172,10.57903385,12.5
Mon Jun 10 19:39:55 GMT+01:00 2013,10-Jun-2013 19:40:01.056,0.71592077,51.54747345,11.5,10.0,72.80000305175781,151.6,1.94770968,9.83389091,-0.80360049,0.04418594,-,46.5189209,146.97438049,2435.25,3.57858753,35.80360413,46.02989578,26.71896172,10.57903385,12.5
Mon Jun 10 19:39:56 GMT+01:00 2013,10-Jun-2013 19:40:02.055,0.71601133,51.54736982,11.5,8.0,72.9000015258789,154.3,1.67530274,10.21526051,0.06810174,0.07424432,-,46.51297379,147.02012634,2411,-,255,46.03087997,27.34033203,-,12.5
Mon Jun 10 19:39:57 GMT+01:00 2013,10-Jun-2013 19:40:03.051,0.71606523,51.54726184,11.75,7.0,72.80000305175781,156.3,2.56062531,7.54567242,-0.9942854,-0.1624369,-,46.50690842,146.14152527,2346.75,-,255,46.02939224,26.71896172,-,12.5
Mon Jun 10 19:39:58 GMT+01:00 2013,10-Jun-2013 19:40:04.050,0.71609855,51.54712564,12.0,7.0,72.9000015258789,158.6,2.02943182,10.71921349,1.25307202,0.13840491,-,46.49882507,145.9949646,2340.75,-,255,46.03401566,26.71896172,-,12.60000038
Mon Jun 10 19:39:59 GMT+01:00 2013,10-Jun-2013 19:40:05.052,0.71616285,51.54702339,12.0,9.0,72.9000015258789,158.6,1.94770968,10.33784389,-0.40861043,0.09215552,-,46.4924469,145.1224823,2307.5,-,255,46.03759766,25.47621918,-,14
Mon Jun 10 19:40:00 GMT+01:00 2013,10-Jun-2013 19:40:06.056,0.71623061,51.54693504,11.75,7.0,75.0999984741211,160.0,3.06457829,11.37299061,-0.25878662,0.21996742,-,46.48373795,144.20880127,2283.5,-,255,46.04019165,24.85484695,-,13.89999962
Mon Jun 10 19:40:01 GMT+01:00 2013,10-Jun-2013 19:40:07.056,0.71629393,51.54682555,11.75,7.0,74.5,159.3,0.6810174,10.33784389,0.87170225,0.07882243,-,46.4771843,143.95762634,2209,-,255,46.04210663,24.85484695,-,12.69999981
Mon Jun 10 19:40:02 GMT+01:00 2013,10-Jun-2013 19:40:08.073,0.71634525,51.54672814,11.5,7.0,75.0999984741211,159.1,2.09753346,10.90989876,-0.87170225,0.15496844,-,46.46829987,143.77763367,2190.5,-,48.25218201,46.04492569,24.85484695,-,12.30000019
Mon Jun 10 19:40:03 GMT+01:00 2013,10-Jun-2013 19:40:09.050,0.7164164,51.54664958,11.25,6.0,74.5,154.9,-1.75702488,10.18801975,-0.10896278,0.07292372,-,46.46156311,143.23361206,2181.5,-,39.28656387,46.04441833,24.23347664,-,12.39999962
Mon Jun 10 19:40:04 GMT+01:00 2013,10-Jun-2013 19:40:10.073,0.71648542,51.54655778,11.25,8.0,74.4000015258789,154.9,-0.0272407,8.64892101,0.49033251,-0.09793663,-,46.45224762,142.63847351,2079,-,255,46.04710388,22.9907341,-,14.10000038
Mon Jun 10 19:40:05 GMT+01:00 2013,10-Jun-2013 19:40:11.051,0.71661884,51.54649435,11.5,7.0,74.30000305175781,145.9,0.57205462,11.03248119,-0.3405087,0.14566141,-,46.44249344,141.99606323,2004.25,-,30.24959373,46.05051422,22.36936378,-,12.5
Mon Jun 10 19:40:06 GMT+01:00 2013,10-Jun-2013 19:40:12.079,0.71674979,51.54647687,10.0,7.0,76.0999984741211,135.4,0.14982383,10.33784389,-0.64015633,0.07493562,-,46.43533325,142.91387939,2107.75,-,26.04053116,46.04849243,23.61210442,-,12.69999981
Mon Jun 10 19:40:07 GMT+01:00 2013,10-Jun-2013 19:40:13.071,0.71685094,51.54641296,10.0,9.0,76.0999984741211,135.4,2.45166254,10.37870502,0.53119355,0.10743648,-,46.42842484,143.66549683,2187.25,6.26893377,46.52697372,46.04734421,24.23347664,20.72162056,12.39999962
Mon Jun 10 19:40:08 GMT+01:00 2013,10-Jun-2013 19:40:14.051,0.71707045,51.54643719,10.25,7.0,75.9000015258789,115.6,1.44375682,9.91561317,0.6810174,0.04278046,-,46.41932297,143.29812622,2105.5,2.85754013,255,46.04856491,23.61210442,9.42357159,12.5
Mon Jun 10 19:40:09 GMT+01:00 2013,10-Jun-2013 19:40:15.068,0.71723884,51.54642708,10.5,6.0,75.9000015258789,108.8,0.72187841,10.33784389,-1.0215261,0.08049268,-,46.41242599,143.19015503,2142,2.85754013,43.50461578,46.05124664,24.23347664,9.42357159,12.5
Mon Jun 10 19:40:10 GMT+01:00 2013,10-Jun-2013 19:40:16.067,0.71741308,51.54642223,10.75,6.0,75.80000305175781,103.5,1.79788589,9.6432066,0.14982383,0.0190528,-,46.4054718,142.26333618,2119.5,2.85754013,255,46.0520668,23.61210442,9.42357159,12.60000038
Mon Jun 10 19:40:11 GMT+01:00 2013,10-Jun-2013 19:40:17.060,0.71757255,51.54640967,11.0,6.0,76.0,100.6,1.79788589,10.41956615,0.95342433,0.10120577,-,46.39601135,141.41316223,2017.5,-,255,46.055336,22.36936378,-,14.10000038
Mon Jun 10 19:40:12 GMT+01:00 2013,10-Jun-2013 19:40:18.054,0.7177056,51.54638376,10.75,6.0,76.0,101.0,4.12696552,9.87475204,-0.14982383,0.11008102,-,46.38856125,140.28749084,1929.5,-,255,46.05817032,21.74799156,-,13.5
Mon Jun 10 19:40:13 GMT+01:00 2013,10-Jun-2013 19:40:19.056,0.71787875,51.5463786,10.5,6.0,75.9000015258789,100.1,2.60148644,9.45252132,1.06238711,0.02423614,-,46.3810463,140.2996521,1968.5,-,34.78870773,46.06048203,21.74799156,-,12.5
Mon Jun 10 19:40:14 GMT+01:00 2013,10-Jun-2013 19:40:20.050,0.7180214,51.54637044,10.0,6.0,76.30000305175781,100.4,3.82731771,8.37651348,0.0272407,-0.04221201,-,46.37116623,139.46121216,1981.5,2.62945414,255,46.06214142,21.74799156,9.52617741,12.60000038
Mon Jun 10 19:40:15 GMT+01:00 2013,10-Jun-2013 19:40:21.063,0.71815158,51.54634575,9.762812,6.0,76.69999694824219,104.0,4.86246395,8.98942947,-1.48461795,0.07175344,-,46.36360168,138.6277771,1897,2.62945414,255,46.06490707,21.12662125,9.52617741,13
Mon Jun 10 19:40:16 GMT+01:00 2013,10-Jun-2013 19:40:22.052,0.71826172,51.54627534,9.25,5.0,76.0,114.3,4.31765032,9.41166019,-0.3405087,0.07510358,-,46.35335541,137.52429199,1883.5,2.62945414,255,46.06811523,21.12662125,9.52617741,12.5
Mon Jun 10 19:40:17 GMT+01:00 2013,10-Jun-2013 19:40:23.087,0.71832059,51.5462072,8.75,6.0,74.9000015258789,121.9,3.13267994,10.67835236,0.61291564,0.05153722,-,46.34568024,137.0809021,1878.25,-,255,46.06907654,21.12662125,-,13
Mon Jun 10 19:40:18 GMT+01:00 2013,10-Jun-2013 19:40:24.057,0.71837941,51.54615575,7.75,7.0,75.30000305175781,130.1,2.02943182,9.60234547,0.19068487,0.01964349,-,46.3351326,136.26170349,1854,-,255,46.07113647,19.88387871,-,13.69999981
Mon Jun 10 19:40:19 GMT+01:00 2013,10-Jun-2013 19:40:25.056,0.71841951,51.54603888,8.0,5.0,74.69999694824219,150.3,2.17925572,10.18801975,-0.0272407,0.08103091,-,46.32714844,135.4473877,1792.5,-,255,46.0750351,20.50524902,-,12.5
Mon Jun 10 19:40:20 GMT+01:00 2013,10-Jun-2013 19:40:26.087,0.71847733,51.54597556,8.0,7.0,74.5999984741211,150.3,1.63444173,9.22097588,0.0272407,-0.02638745,-,46.3163681,134.79348755,1776.75,-,35.15044022,46.07741165,19.88387871,-,12.5
Mon Jun 10 19:40:21 GMT+01:00 2013,10-Jun-2013 19:40:27.051,0.71846244,51.54589207,8.0,6.0,74.5,164.5,2.60148644,9.15287399,0.9942854,-0.00574964,-,46.30820465,133.98794556,1733.75,-,255,46.07918549,19.26250648,-,12.80000019
